R_DATE,TPERIOD,STATION,CTGRY,RIDERS
1/2/22 0:00,9AM-4PM,"Jackson Av (2,5)",STUDENT,3
1/2/22 0:00,4PM-7PM,"Jamaica Center-Parsons-Archer (E,J,Z)",STUDENT,2
1/2/22 0:00,4PM-7PM,Jamaica-179 St (F),STUDENT,1
1/2/22 0:00,9AM-4PM,Jamaica-179 St (F),STUDENT,1
1/2/22 0:00,9AM-4PM,Jamaica-Van Wyck (E),STUDENT,1
1/2/22 0:00,7PM-12AM,"Jay St-MetroTech (A,C,F,R)",STUDENT,2
1/2/22 0:00,9AM-4PM,"Jay St-MetroTech (A,C,F,R)",STUDENT,1
1/2/22 0:00,9AM-4PM,Jefferson St (L),STUDENT,1
1/2/22 0:00,6AM-9AM,Junction Blvd (7),STUDENT,1
1/2/22 0:00,7PM-12AM,Junction Blvd (7),STUDENT,195
1/2/22 0:00,9AM-4PM,Junction Blvd (7),STUDENT,2
1/2/22 0:00,9AM-4PM,"Kew Gardens-Union Turnpike (E,F)",STUDENT,4
1/2/22 0:00,4PM-7PM,"Kings Hwy (B,Q)",STUDENT,3
1/2/22 0:00,6AM-9AM,"Kings Hwy (B,Q)",STUDENT,6
1/2/22 0:00,7PM-12AM,"Kings Hwy (B,Q)",STUDENT,1
1/2/22 0:00,9AM-4PM,"Kings Hwy (B,Q)",STUDENT,14
1/2/22 0:00,4PM-7PM,Kings Hwy (F),STUDENT,1
1/2/22 0:00,7PM-12AM,Kings Hwy (F),STUDENT,3
1/2/22 0:00,9AM-4PM,Kings Hwy (F),STUDENT,7
1/2/22 0:00,9AM-4PM,Kings Hwy (N),STUDENT,3
1/2/22 0:00,7PM-12AM,Kingsbridge Rd (4),STUDENT,19
1/2/22 0:00,9AM-4PM,"Kingsbridge Rd (B,D)",STUDENT,1
1/2/22 0:00,4PM-7PM,Kingston Av (3),STUDENT,7
1/2/22 0:00,6AM-9AM,Kingston Av (3),STUDENT,1
1/2/22 0:00,7PM-12AM,Kingston Av (3),STUDENT,8
1/2/22 0:00,9AM-4PM,Kingston Av (3),STUDENT,34
1/2/22 0:00,7PM-12AM,Knickerbocker Av (M),STUDENT,1
1/2/22 0:00,7PM-12AM,"Lexington Av (N,Q,R)/59 St (4,5,6)",STUDENT,3
1/2/22 0:00,9AM-4PM,"Lexington Av (N,Q,R)/59 St (4,5,6)",STUDENT,4
1/2/22 0:00,6AM-9AM,"Lexington Av-53 St (E,M)/51 St (6)",STUDENT,1
1/2/22 0:00,7PM-12AM,"Lexington Av-53 St (E,M)/51 St (6)",STUDENT,2
1/2/22 0:00,9AM-4PM,"Lexington Av-53 St (E,M)/51 St (6)",STUDENT,3
1/2/22 0:00,4PM-7PM,"Lexington Av-63 St (F,Q)",STUDENT,1
1/2/22 0:00,9AM-4PM,"Lexington Av-63 St (F,Q)",STUDENT,4
1/2/22 0:00,4PM-7PM,"Lorimer St (J,M)",STUDENT,1
1/2/22 0:00,9AM-4PM,"Lorimer St (J,M)",STUDENT,1
1/2/22 0:00,9AM-4PM,Marble Hill-225 St (1),STUDENT,1
1/2/22 0:00,4PM-7PM,"Marcy Av (J,M,Z)",STUDENT,1
1/2/22 0:00,9AM-4PM,"Marcy Av (J,M,Z)",STUDENT,1
1/2/22 0:00,9AM-4PM,Morgan Av (L),STUDENT,1
1/2/22 0:00,6AM-9AM,Morris Park (5),STUDENT,1
1/2/22 0:00,9AM-4PM,Morrison Av-Soundview (6),STUDENT,1
1/2/22 0:00,4PM-7PM,Mt Eden Av (4),STUDENT,1
1/2/22 0:00,9AM-4PM,Myrtle-Willoughby Avs (G),STUDENT,1
1/2/22 0:00,4PM-7PM,"Myrtle-Wyckoff Avs (L,M)",STUDENT,1
1/2/22 0:00,7PM-12AM,"Myrtle-Wyckoff Avs (L,M)",STUDENT,7
1/2/22 0:00,9AM-4PM,"Myrtle-Wyckoff Avs (L,M)",STUDENT,1
