Unnamed: 0,ISRM,tons_per_year_ROG,tons_per_year_NOx,tons_per_year_NH3,tons_per_year_SOx,tons_per_year_PM2_5,tons_per_year_CO2,geometry,cordon_flag,SF_flag
1002,2268,0.3768244455764709,0.1508703019805422,-0.0128234176479899,-0.0009815482705817,-0.0019465364762564,-102.0280098329331,"POLYGON ((-2170000 4000, -2170000 5000, -2169000 5000, -2169000 4000, -2170000 4000))",False,False
1003,2269,-0.0986399449878412,-0.0518711512114338,-0.0018826642447851,-0.000477403583671,-0.0004567140896326,-46.72729144560981,"POLYGON ((-2170000 5000, -2170000 6000, -2169000 6000, -2169000 5000, -2170000 5000))",False,False
1004,2270,0.0399924128699042,-0.0388584050713263,-0.0085881087995512,-0.0008948081255888,-0.0021920638027757,-88.9938405543553,"POLYGON ((-2170000 6000, -2170000 7000, -2169000 7000, -2169000 6000, -2170000 6000))",False,False
1005,2271,0.0004671946739174,-0.0685435587937863,-0.0030340060239564,-0.0002290303845284,-0.0006766059848428,-22.34059511425494,"POLYGON ((-2170000 7000, -2170000 8000, -2169000 8000, -2169000 7000, -2170000 7000))",False,False
1006,2272,0.1555553632289439,0.1017400404490498,0.002093298145602,0.0005441758467766,0.0010092025493254,52.25149849268928,"POLYGON ((-2170000 8000, -2170000 9000, -2169000 9000, -2169000 8000, -2170000 8000))",False,False
1007,2273,0.0660235409945593,0.0691523602318271,0.0100683847224307,0.0010615757674247,0.0025811623789911,105.04185959694972,"POLYGON ((-2170000 9000, -2170000 10000, -2169000 10000, -2169000 9000, -2170000 9000))",False,False
1008,2274,-0.0036409324217578,0.0199857915761642,0.0031141217923825,0.0003916963655468,0.0010780345885094,38.65454059171401,"POLYGON ((-2170000 26000, -2170000 27000, -2169000 27000, -2169000 26000, -2170000 26000))",False,False
1009,2275,0.2140023049374875,0.0845940351437148,0.0021786075791004,0.0004223487472565,0.0007504468077903,40.63024459284907,"POLYGON ((-2170000 27000, -2170000 28000, -2169000 28000, -2169000 27000, -2170000 27000))",False,False
1010,2276,-0.1305108272301414,-0.0447812728864698,-0.0006864011070192,-0.0003040982571764,-0.0006562894297441,-29.226010941282993,"POLYGON ((-2170000 28000, -2170000 29000, -2169000 29000, -2169000 28000, -2170000 28000))",False,False
1011,2277,0.2270815040127045,0.1642789653721883,-0.0029964380770204,1.343764043801321e-06,-0.0014729512592285,-2.273986927572878,"POLYGON ((-2170000 29000, -2170000 30000, -2169000 30000, -2169000 29000, -2170000 29000))",False,False
1012,2278,0.1078525827963954,0.2776642172989616,0.0789191690293826,0.0081301717453195,0.0122724793106303,811.4265538238797,"POLYGON ((-2170000 30000, -2170000 31000, -2169000 31000, -2169000 30000, -2170000 30000))",False,False
1013,2279,0.3248422201552063,0.2092212967728055,0.0084981924128482,0.0011900687049613,0.0021291780180111,115.4522093617652,"POLYGON ((-2170000 31000, -2170000 32000, -2169000 32000, -2169000 31000, -2170000 31000))",False,False
1014,2280,0.116492957460454,0.0573766426879694,-0.0003816363770407,4.870137349840056e-05,9.931297697669816e-05,4.240503489157504,"POLYGON ((-2170000 32000, -2170000 33000, -2169000 33000, -2169000 32000, -2170000 32000))",False,False
1015,2281,-0.0678743868851006,0.3011994514508709,0.1004917329977453,0.0108299046911628,0.0151832936816603,1081.4024388155476,"POLYGON ((-2170000 33000, -2170000 34000, -2169000 34000, -2169000 33000, -2170000 33000))",False,False
1016,2282,0.4297666222865848,1.312419080377337,0.3341584922254919,0.0373276843984069,0.0540136139637127,3722.1729080585073,"POLYGON ((-2170000 34000, -2170000 35000, -2169000 35000, -2169000 34000, -2170000 34000))",False,False
1017,2283,0.7184768892138838,1.611255066474774,0.3269713473473471,0.0373834138335756,0.0463915900042158,3725.200008124272,"POLYGON ((-2170000 35000, -2170000 36000, -2169000 36000, -2169000 35000, -2170000 35000))",False,False
1018,2284,0.264150506602018,0.9328370674269308,0.2306761015065952,0.0254800792094221,0.0399347980959215,2540.324273835533,"POLYGON ((-2170000 38000, -2170000 39000, -2169000 39000, -2169000 38000, -2170000 38000))",False,False
1019,2285,1.000934663237352,1.476969114455688,0.2714383733236265,0.0318362821521219,0.0347356410847995,3168.173073607977,"POLYGON ((-2170000 39000, -2170000 40000, -2169000 40000, -2169000 39000, -2170000 39000))",False,False
1020,2286,0.2902436880484433,0.9148023196354602,0.1921193378622748,0.0225667246217747,0.0275457124045283,2250.2202495422416,"POLYGON ((-2170000 40000, -2170000 41000, -2169000 41000, -2169000 40000, -2170000 40000))",False,False
1021,2287,0.6299916249595494,2.0315619605789443,0.4700710574552738,0.0512812038650639,0.0637155001963621,5112.914038853853,"POLYGON ((-2170000 41000, -2170000 42000, -2169000 42000, -2169000 41000, -2170000 41000))",False,False
