1. Record Type,2. Sample Number,3. Phone,4. Month,5. Day,6. Year,7. Day of Week,8. Advance Letter,9. Address,10. City,11. State,12. Zip Code,13. HH County,14. HH Study Area,15. HH Zone,16. Longitude,17. Latitude,18. Number Persons,19. Number Employed,20. Vehicles Available,21. Vehicles Owned / Leased ,22. Bikes,23. Residence,24. Other Residence,25. Tenure,26. Previous Residence,27. Previous Zip Code,28. HH Factors ,29. Other Factors,30. Income,31. Day Visitors,32. Overnight Visitors,33. Delivery Vehicle,34. Number of Delivery Drivers,35. HH Vehicle Use by Non HH Member,36. GPS House,37. Total HH Trips
1,370003,,1,23,2018,2,1,,Austin,TX,78729,6,AU,,-97.781,30.467,3,1,2,2,3,1,,3,1,78731,1;2;6,,21,2,0,,,2,2,12
1,370204,,3,26,2018,1,1,,Austin,TX,78717,6,AU,,-97.743,30.492,2,1,2,2,2,1,,5,,,3,,7,0,0,,,2,2,2
1,370340,,2,13,2018,2,1,,AUSTIN,TX,78729,6,AU,,-97.773,30.455,4,2,2,2,0,1,,5,,,1;4;5,,6,0,0,,,2,2,16
1,370532,,4,9,2018,1,1,,AUSTIN,TX,78729,6,AU,,-97.762,30.445,3,2,3,3,0,1,,5,,,4,,16,0,0,,,2,2,8
1,371033,,1,10,2018,3,1,,AUSTIN,TX,78717,6,AU,,-97.739,30.493,3,1,2,2,3,1,,5,,,3,,15,98,98,,,2,1,20
1,371041,,2,22,2018,4,1,,AUSTIN,TX,78717,6,AU,,-97.736,30.488,4,1,3,3,2,1,,5,,,1;3;4;5;6;8,,22,0,0,,,1,2,16
1,371062,,1,18,2018,4,1,,Austin,TX,78729,6,AU,,-97.763,30.445,4,1,2,2,3,1,,5,,,1;3;6,,20,0,0,,,2,2,12
1,371319,,4,30,2018,1,1,,Austin,TX,78717,6,AU,,-97.772,30.486,4,2,2,2,1,4,,3,1,78717,4;5;6,,18,0,0,,,2,2,19
1,371383,,4,9,2018,1,1,,AUSTIN,TX,78729,6,AU,,-97.757,30.450,4,1,3,3,3,1,,5,,,96,LOCATION,15,0,0,,,2,2,10
1,371575,,1,31,2018,3,1,,AUSTIN,TX,78729,6,AU,,-97.776,30.469,4,2,2,2,1,1,,5,,,3;5;6,,25,1,0,,,2,2,12
1,371893,,2,21,2018,3,1,,Austin,TX,78717,6,AU,,-97.743,30.489,2,0,3,3,1,1,,5,,,6;96,BUILT A NEW HOME,21,1,0,,,2,2,17
1,371896,,9,5,2018,3,1,,Austin,TX,78717,6,AU,,-97.782,30.500,6,2,2,2,1,1,,2,1,78717,3,,24,1,0,,,2,2,14
1,372013,,8,20,2018,1,1,,Austin,TX,78717,6,AU,,-97.753,30.510,4,2,2,2,1,1,,5,,,1;3;4;5;6;8,,25,0,0,,,2,2,9
1,372020,,1,19,2018,5,1,,AUSTIN,TX,78729,6,AU,,-97.783,30.449,1,1,2,2,0,4,,3,1,78729,96,0,14,0,0,,,2,2,2
1,372054,,1,29,2018,1,1,,Austin,TX,78717,6,AU,,-97.747,30.497,5,3,3,3,2,1,,1,2,79932,96,0,23,98,98,,,2,2,21
1,372058,,2,8,2018,4,1,,Austin,TX,78717,6,AU,,-97.740,30.493,2,0,2,2,0,1,,5,,,6,,19,3,2,,,2,2,8
1,372419,,4,26,2018,4,1,,Austin,TX,78717,6,AU,,-97.784,30.497,3,0,1,1,2,1,,5,,,3;6,,23,3,0,,,2,2,14
1,372545,,8,24,2018,5,1,,AUSTIN,TX,78717,6,AU,,-97.772,30.485,3,2,2,2,0,4,,2,1,999998,6,,19,0,0,,,2,2,8
1,372589,,3,28,2018,3,1,,AUSTIN,TX,78717,6,AU,,-97.753,30.507,2,0,2,2,0,1,,5,,,96,RETIRED MOVED CLOSER TO DAUGHTER,13,0,0,,,2,2,8
1,372592,,3,28,2018,3,1,,AUSTIN,TX,78717,6,AU,,-97.739,30.516,2,1,2,2,0,1,,5,,,6,,8,0,0,,,2,2,6
1,372729,,4,10,2018,2,1,,AUSTIN,TX,78729,6,AU,,-97.764,30.459,2,2,3,3,1,1,,5,,,3,,13,0,0,,,2,2,2
1,373021,,1,17,2018,3,1,,Austin,TX,78717,6,AU,,-97.767,30.493,4,1,2,2,2,1,,2,1,78750,96,0,22,0,0,,,2,2,12
1,373229,,4,19,2018,4,1,,Austin,TX,78717,6,AU,,-97.765,30.481,2,1,2,2,0,4,,2,2,78217,1;96,CLOSER TO FAMILY,9,0,0,,,2,2,5
1,373353,,4,9,2018,1,1,,AUSTIN,TX,78729,6,AU,,-97.781,30.453,2,1,2,2,0,1,,5,,,3,,25,0,0,,,2,2,4
1,373422,,5,7,2018,1,1,,Austin,TX,78729,6,AU,,-97.770,30.458,4,2,4,4,1,1,,5,,,4,,17,0,0,,,2,2,9
1,373453,,4,11,2018,3,1,,AUSTIN,TX,78729,6,AU,,-97.768,30.454,2,0,1,1,1,4,,1,1,78723,1;4;96,LOCATION,7,0,0,,,2,1,23
1,373463,,2,28,2018,3,1,,Austin,TX,78729,6,AU,,-97.762,30.448,1,0,2,2,0,1,,5,,,6,,14,0,0,,,1,2,3
1,373715,,2,8,2018,4,1,,Austin,TX,78717,6,AU,,-97.726,30.488,4,1,2,2,1,1,,1,1,78724,4,,20,0,0,,,2,2,15
1,373959,,1,23,2018,2,1,,Austin,TX,78717,6,AU,,-97.793,30.493,4,2,2,2,4,1,,5,,,3,,23,0,0,,,2,2,14
1,374065,,2,2,2018,5,1,,Austin,TX,78717,6,AU,,-97.726,30.490,2,2,2,2,0,1,,2,1,78758,1;5;7,,22,0,0,,,2,2,4
1,374472,,4,9,2018,1,1,,AUSTIN,TX,78729,6,AU,,-97.755,30.456,2,1,2,2,99,1,,5,,,4,,10,1,0,,,2,2,6
1,374584,,2,22,2018,4,1,,Austin,TX,78717,6,AU,,-97.755,30.497,4,2,2,2,5,1,,1,1,78727,4;5,,24,4,0,,,2,2,13
1,374738,,2,6,2018,2,1,,Austin,TX,78729,6,AU,,-97.779,30.455,3,2,3,3,2,1,,5,,,3;4;6,,16,0,0,,,2,2,8
1,374779,,2,7,2018,3,1,,Austin,TX,78729,6,AU,,-97.758,30.438,1,0,1,1,0,4,,5,,,8,,6,0,0,,,2,1,5
1,374956,,3,8,2018,4,1,,Austin,TX,78717,6,AU,,-97.744,30.493,5,2,3,3,5,1,,5,,,4;6,,18,0,0,,,2,2,38
1,375198,,4,10,2018,2,1,,AUSTIN,TX,78729,6,AU,,-97.783,30.459,2,0,1,1,0,1,,5,,,96,WANTED TO MOVE TO AREA,6,0,0,,,2,2,2
1,375419,,4,25,2018,3,1,,Austin,TX,78729,6,AU,,-97.772,30.456,3,1,2,2,0,3,,1,1,78717,1;3;5,,13,0,0,,,2,2,2
1,375483,,5,21,2018,1,1,,Austin,TX,78717,6,AU,,-97.761,30.498,5,1,2,2,1,1,,3,2,999998,3,,13,0,0,,,2,2,17
1,375585,,1,11,2018,4,1,,Austin,TX,78717,6,AU,,-97.788,30.479,3,3,1,1,0,1,,1,2,75001,96,0,22,0,0,,,2,2,6
1,375964,,1,31,2018,3,1,,AUSTIN,TX,78729,6,AU,,-97.762,30.468,1,1,2,2,0,4,,1,1,78722,1,,14,0,0,,,2,2,2
1,376021,,2,22,2018,4,1,,Austin,TX,78717,6,AU,,-97.765,30.481,2,1,1,1,0,4,,2,1,78717,3;4;5,,13,0,0,,,2,2,11
1,376032,,1,10,2018,3,1,,Austin,TX,78717,6,AU,,-97.768,30.493,3,2,2,2,0,1,,5,,,96,0,22,98,98,,,1,1,15
1,376222,,9,13,2018,4,1,,AUSTIN,TX,78717,6,AU,,-97.740,30.505,5,2,3,3,3,1,,5,,,1;2;4;5;6,,25,2,2,,,2,2,43
1,376734,,1,24,2018,3,1,,Austin,TX,78729,6,AU,,-97.784,30.455,2,1,2,2,2,1,,5,,,1;6,0,16,0,0,,,2,2,10
1,376890,,1,19,2018,5,1,,Austin,TX,78729,6,AU,,-97.780,30.455,7,3,3,3,0,1,,1,1,78729,1;3,,25,1,0,,,2,2,43
1,377015,,2,12,2018,1,1,,Austin,TX,78729,6,AU,,-97.762,30.446,3,0,2,2,0,1,,5,,,1;3;6;96,0,21,0,0,,,2,2,9
1,377100,,1,17,2018,3,1,,AUSTIN,TX,78729,6,AU,,-97.766,30.469,1,0,1,1,0,4,,1,1,78757,1,,8,0,0,,,2,2,4
1,377587,,1,17,2018,3,1,,AUSTIN,TX,78729,6,AU,,-97.763,30.439,1,0,1,1,1,1,,5,,,6,,5,0,0,,,2,2,3
1,377596,,2,21,2018,3,1,,Austin,TX,78729,6,AU,,-97.757,30.443,2,0,2,2,0,1,,5,,,96,MOVED INTO WIFE'S HOME MARRIED 5-21-12.,19,1,0,,,1,2,6
1,377967,,8,20,2018,1,1,,Austin,TX,78717,6,AU,,-97.747,30.514,3,1,3,3,2,1,,5,,,4,,25,1,0,,,1,2,10
1,378035,,1,24,2018,3,1,,Austin,TX,78729,6,AU,,-97.781,30.454,4,2,2,2,2,1,,4,1,78726,1;3,,22,0,0,,,2,2,16
1,378055,,2,27,2018,2,1,,Austin,TX,78729,6,AU,,-97.768,30.440,3,2,4,4,2,3,,5,,,1;96,FENCED BACKYARD,21,0,0,,,1,2,8
1,378122,,5,7,2018,1,1,,Austin,TX,78729,6,AU,,-97.759,30.440,3,2,2,2,0,4,,3,1,78758,1;96,NEEDED TO MOVE,13,0,0,,,2,2,8
1,378147,,5,8,2018,2,1,,Austin,TX,78729,6,AU,,-97.754,30.455,4,0,3,3,4,1,,5,,,4,,17,0,0,,,2,2,22
1,378254,,4,11,2018,3,1,,AUSTIN,TX,78729,6,AU,,-97.764,30.463,5,1,1,1,3,1,,5,,,1;3,,6,0,0,,,2,1,27
1,378307,,4,17,2018,2,1,,Austin,TX,78717,6,AU,,-97.739,30.497,3,1,2,2,0,1,,4,2,78717,2,,15,0,0,,,2,2,6
1,378308,,4,30,2018,1,1,,Austin,TX,78717,6,AU,,-97.767,30.497,4,1,4,4,1,1,,5,,,1;4;5;6;8,,16,0,0,,,2,2,14
1,378367,,8,21,2018,2,1,,AUSTIN,TX,78717,6,AU,,-97.743,30.513,4,2,3,2,0,1,,3,1,79665,5,,23,0,0,,,1,2,18
1,378527,,4,26,2018,4,1,,Austin,TX,78729,6,AU,,-97.782,30.458,2,2,4,4,2,1,,5,,,1;3;6;8,,8,0,0,,,2,2,2
1,378540,,2,8,2018,4,1,,AUSTIN,TX,78729,6,AU,,-97.760,30.458,3,3,7,7,0,1,,4,1,78727,1;6;8,,21,4,0,,,2,2,11
1,378964,,2,8,2018,4,1,,Austin,TX,78717,6,AU,,-97.740,30.487,4,1,2,2,4,1,,5,,,1,,25,0,0,,,2,2,17
1,378973,,1,10,2018,3,1,,Austin,TX,78717,6,AU,,-97.736,30.484,1,1,1,1,0,4,,1,1,999998,3,,1,0,0,,,2,1,2
1,378987,,2,7,2018,3,1,,Austin,TX,78729,6,AU,,-97.764,30.471,5,1,1,1,0,4,,1,2,28532,96,0,16,0,0,,,2,1,20
1,379010,,2,5,2018,1,1,,Austin,TX,78717,6,AU,,-97.761,30.504,2,2,2,2,0,1,,5,,,6,,22,0,0,,,2,2,10
1,379057,,1,19,2018,5,1,,AUSTIN,TX,78729,6,AU,,-97.753,30.455,1,1,1,1,0,1,,5,,,2,,13,0,0,,,2,2,4
1,379487,,4,23,2018,1,1,,Austin,TX,78729,6,AU,,-97.756,30.453,3,1,1,1,0,1,,5,,,3,,8,1,0,,,2,2,20
1,379528,,3,5,2018,1,1,,AUSTIN,TX,78717,6,AU,,-97.767,30.494,4,2,2,2,4,1,,4,1,78727,4;6,,23,0,0,,,2,2,21
1,379694,,4,18,2018,3,1,,AUSTIN,TX,78729,6,AU,,-97.770,30.442,3,0,2,2,1,4,,5,,,96,KATRINA VICTIM,12,0,0,,,2,2,11
1,379773,,2,27,2018,2,1,,Austin,TX,78717,6,AU,,-97.799,30.490,3,1,1,1,2,1,,1,1,78613,4;5;8;96,SEPERATION,13,0,0,,,2,2,18
1,379973,,1,10,2018,3,1,,Austin,TX,78717,6,AU,,-97.768,30.492,5,3,4,4,1,1,,5,,,1,,25,0,0,,,1,1,27
1,379995,,2,1,2018,4,1,,AUSTIN,TX,78729,6,AU,,-97.764,30.459,2,0,2,2,0,1,,5,,,1,,15,1,0,,,2,2,4
1,380010,,2,9,2018,5,1,,Austin,TX,78717,6,AU,,-97.738,30.491,4,2,2,2,3,1,,5,,,3;8,,20,2,2,,,2,2,16
1,380054,,1,12,2018,5,1,,Austin,TX,78729,6,AU,,-97.778,30.457,2,0,3,3,1,1,,5,,,4;6;96,0,17,3,0,,,2,2,9
1,380383,,5,14,2018,1,1,,AUSTIN,TX,78717,6,AU,,-97.747,30.496,3,0,3,3,2,1,,2,1,78717,1;2;4;6;8,,25,0,0,,,2,2,6
1,380952,,2,5,2018,1,1,,Austin,TX,78717,6,AU,,-97.791,30.499,5,3,4,4,3,1,,5,,,6;8;96,0,23,1,0,,,2,2,16
1,380990,,1,10,2018,3,1,,Austin,TX,78717,6,AU,,-97.744,30.491,4,1,2,2,3,1,,2,1,78628,2;4,,22,0,0,,,2,1,11
1,380991,,1,22,2018,1,1,,Austin,TX,78717,6,AU,,-97.795,30.493,2,1,2,2,2,1,,4,1,78717,6,,23,0,0,,,2,2,4
1,381071,,2,12,2018,1,1,,Austin,TX,78729,6,AU,,-97.755,30.444,1,0,2,2,1,1,,5,,,1,,1,1,1,,,2,2,3
1,381220,,2,8,2018,4,1,,Austin,TX,78729,6,AU,,-97.787,30.457,4,2,2,2,0,4,,1,2,70601,3,,7,0,0,,,2,2,10
1,381948,,1,9,2018,2,1,,Austin,TX,78717,6,AU,,-97.793,30.477,2,2,3,3,2,1,,1,1,78717,96,0,20,0,0,,,2,2,4
1,381955,,2,2,2018,5,1,,AUSTIN,TX,78717,6,AU,,-97.767,30.503,4,2,3,3,1,1,,3,1,78717,5;6,,24,0,0,,,2,2,21
1,382007,,2,27,2018,2,1,,Austin,TX,78717,6,AU,,-97.752,30.511,4,1,2,2,0,1,,5,,,4;6;8,,22,1,0,,,1,2,18
1,382020,,1,10,2018,3,1,,Austin,TX,78717,6,AU,,-97.796,30.489,4,3,3,3,0,1,,2,1,78717,3,,23,98,98,,,1,1,25
1,382355,,4,18,2018,3,1,,AUSTIN,TX,78729,6,AU,,-97.784,30.460,3,1,4,4,0,1,,5,,,1;6,,14,0,0,,,2,2,14
1,382506,,5,11,2018,5,1,,Austin,TX,78717,6,AU,,-97.737,30.493,6,3,3,3,8,1,,5,,,1;3;4;5;6;8;96,THE CHURCH OF JESUS CHRIST OF LATTER-DAY SAINTS,19,3,0,,,2,2,37
1,382601,,4,9,2018,1,1,,AUSTIN,TX,78729,6,AU,,-97.762,30.450,3,0,2,2,0,1,,5,,,4;5;6,,23,2,1,,,2,2,8
1,382602,,4,23,2018,1,1,,Austin,TX,78729,6,AU,,-97.778,30.468,2,1,1,1,1,1,,5,,,1,,13,0,0,,,2,2,2
1,383074,,1,26,2018,5,1,,Austin,TX,78717,6,AU,,-97.796,30.496,3,1,2,2,2,1,,5,,,1;4;5;6;8,,18,0,0,,,2,2,14
1,383122,,4,25,2018,3,1,,Austin,TX,78717,6,AU,,-97.788,30.479,3,1,2,2,1,1,,2,1,78717,7;96,BIGGER HOME,15,0,0,,,2,2,11
1,383318,,2,5,2018,1,1,,AUSTIN,TX,78717,6,AU,,-97.768,30.492,2,0,2,2,2,1,,5,,,1;2;6,,20,6,0,,,2,2,6
1,383606,,4,19,2018,4,1,,Austin,TX,78729,6,AU,,-97.775,30.445,6,1,2,2,4,1,,5,,,3,,17,10,1,,,2,2,28
1,383662,,3,20,2018,2,1,,Austin,TX,78717,6,AU,,-97.744,30.489,3,1,3,3,1,1,,5,,,4,,21,1,0,,,2,2,13
1,383995,,2,22,2018,4,1,,AUSTIN,TX,78717,6,AU,,-97.741,30.495,4,2,2,2,0,1,,5,,,4;5;6;8,,23,0,0,,,2,2,12
1,384023,,1,29,2018,1,1,,Austin,TX,78717,6,AU,,-97.744,30.513,3,3,3,3,2,1,,5,,,1;4;6;8,,25,0,0,,,2,2,3
1,384073,,1,26,2018,5,1,,Austin,TX,78729,6,AU,,-97.762,30.464,1,1,1,1,0,1,,4,1,78729,1,,13,0,0,,,2,2,2
1,384141,,2,7,2018,3,1,,AUSTIN,TX,78729,6,AU,,-97.777,30.472,2,0,1,1,0,1,,5,,,6,,10,0,0,,,2,1,8
1,384979,,2,7,2018,3,1,,Austin,TX,78729,6,AU,,-97.770,30.442,1,1,1,1,1,4,,5,,,1,,11,0,0,,,2,1,2
1,385352,,3,2,2018,5,1,,Cedar Park,TX,78613,6,AU,,-97.864,30.516,2,1,2,2,0,1,,2,2,78749,1,,21,0,0,,,2,2,5
1,385556,,8,30,2018,4,1,,CEDAR PARK,TX,78613,6,AU,,-97.855,30.519,6,3,3,3,1,1,,5,,,1,,22,0,0,,,2,2,14
1,385615,,5,23,2018,3,1,,CEDAR PARK,TX,78613,6,AU,,-97.837,30.514,3,0,2,2,2,1,,5,,,96,FAMILY,8,0,0,,,2,2,2
1,385622,,1,24,2018,3,1,,Cedar Park,TX,78613,6,AU,,-97.838,30.495,3,2,3,3,3,1,,4,1,78726,1;4;5,,23,0,0,,,2,2,14
1,385683,,5,14,2018,1,1,,Cedar Park,TX,78613,6,AU,,-97.838,30.483,3,0,1,1,0,1,,5,,,99,,3,0,0,,,2,2,0
1,385854,,2,21,2018,3,1,,Cedar Park,TX,78613,6,AU,,-97.829,30.468,2,1,2,2,2,1,,5,,,6,,15,0,0,,,2,2,6
1,385959,,11,8,2017,3,1,,AUSTIN,TX,78750,6,AU,,-97.777,30.435,2,1,2,2,98,3,,2,1,78758,1,,15,0,0,,,2,2,8
1,385973,,12,7,2017,4,1,,Austin,TX,78750,6,AU,,-97.780,30.441,2,2,2,1,1,4,,2,2,999999,6,,7,98,98,,,98,1,9
1,386019,,5,21,2018,1,1,,CEDAR PARK,TX,78613,6,AU,,-97.834,30.484,5,1,1,1,3,1,,1,2,999998,5;6,,6,0,0,,,2,2,29
1,386774,,2,7,2018,3,1,,CEDAR PARK,TX,78613,6,AU,,-97.843,30.519,4,2,3,3,0,1,,5,,,6,,18,0,0,,,2,1,7
1,386898,,2,7,2018,3,1,,Austin,TX,78750,6,AU,,-97.798,30.454,2,1,1,1,2,4,,2,98,999998,1,,1,0,0,,,2,1,16
1,386927,,2,15,2018,4,1,,CEDAR PARK,TX,78613,6,AU,,-97.757,30.523,4,2,2,2,3,1,,5,,,4,,23,0,0,,,2,2,12
1,386940,,2,23,2018,5,1,,Cedar Park,TX,78613,6,AU,,-97.849,30.508,4,2,4,4,0,1,,99,,,1;2;4;7;8,,21,1,0,,,2,2,12
1,387544,,2,22,2018,4,1,,CEDAR PARK,TX,78613,6,AU,,-97.845,30.543,3,3,5,4,1,1,,5,,,2,,22,0,0,,,2,2,13
1,387874,,8,29,2018,3,1,,Cedar Park,TX,78613,6,AU,,-97.863,30.515,3,2,3,3,4,1,,5,,,1,,20,1,0,,,2,2,6
1,387927,,1,17,2018,3,1,,CEDAR PARK,TX,78613,6,AU,,-97.808,30.515,5,2,3,3,7,1,,1,1,78613,1;4;6,,25,2,0,,,2,2,31
1,387932,,1,31,2018,3,1,,CEDAR PARK,TX,78613,6,AU,,-97.757,30.524,4,2,2,2,3,1,,4,1,78717,4,,22,1,0,,,2,2,11
1,387965,,2,2,2018,5,1,,CEDAR PARK,TX,78613,6,AU,,-97.833,30.468,2,0,1,1,1,1,,2,98,999998,6;8;96,0,16,1,0,,,2,2,4
1,388379,,2,22,2018,4,1,,Cedar Park,TX,78613,6,AU,,-97.821,30.488,4,2,2,2,4,1,,5,,,1;4;6;8,,24,1,0,,,2,2,20
1,388651,,3,29,2018,4,1,,CEDAR PARK,TX,78613,6,AU,,-97.823,30.482,3,2,2,2,1,4,,1,2,999998,3,,15,0,0,,,1,2,7
1,388857,,4,16,2018,1,1,,Austin,TX,78750,6,AU,,-97.822,30.459,2,1,2,2,2,1,,2,1,78750,1;3;4;6;8,,12,1,0,,,2,2,10
1,388928,,11,28,2017,2,1,,Austin,TX,78750,5,AU,,-97.799,30.436,2,1,3,3,0,1,,5,,,6,,23,1,0,,,2,2,6
1,388990,,2,6,2018,2,1,,Cedar Park,TX,78613,6,AU,,-97.843,30.493,3,2,2,2,3,1,,5,,,1;2;4;5;8,,24,0,0,,,2,2,7
1,389536,,1,24,2018,3,1,,CEDAR PARK,TX,78613,6,AU,,-97.820,30.481,2,2,2,2,2,3,,2,1,78759,1,,22,0,0,,,2,2,5
1,389676,,1,30,2018,2,1,,CEDAR PARK,TX,78613,6,AU,,-97.835,30.509,1,1,2,2,2,1,,5,,,1;96,0,23,0,0,,,2,2,4
1,389875,,11,30,2017,4,1,,Austin,TX,78750,6,AU,,-97.813,30.463,2,2,2,2,2,1,,5,,,1;4;5;6,,23,0,0,,,2,2,9
1,389928,,11,29,2017,3,1,,Austin,TX,78750,6,AU,,-97.808,30.452,2,0,2,2,0,1,,5,,,6,,14,2,0,,,2,2,16
1,389958,,1,12,2018,5,1,,CEDAR PARK,TX,78613,6,AU,,-97.849,30.524,1,1,1,1,0,1,,1,2,76208,1,,14,0,0,,,2,2,4
1,389966,,8,27,2018,1,1,,CEDAR PARK,TX,78613,6,AU,,-97.843,30.506,4,2,3,2,4,1,,3,2,78734,1;4;6,,24,1,0,,,2,2,11
1,389976,,12,19,2017,2,1,,Austin,TX,78750,6,AU,,-97.808,30.455,1,1,1,1,1,2,,5,,,1;4;6,,9,0,0,,,2,2,0
1,390405,,1,24,2018,3,1,,CEDAR PARK,TX,78613,6,AU,,-97.804,30.528,2,1,2,2,0,4,,5,,,96,0,22,2,0,,,2,2,4
1,390502,,1,24,2018,3,1,,CEDAR PARK,TX,78613,6,AU,,-97.847,30.477,2,2,2,2,2,1,,2,1,78613,3,,20,0,0,,,2,2,10
1,390659,,3,23,2018,5,1,,Cedar Park,TX,78613,6,AU,,-97.827,30.461,3,1,1,1,3,1,,5,,,4;6,,20,1,0,,,2,2,5
1,390834,,5,9,2018,3,1,,CEDAR PARK,TX,78613,6,AU,,-97.805,30.511,4,1,2,2,2,1,,4,2,97203,1;4;7,,18,1,0,,,2,2,14
1,390916,,1,17,2018,3,1,,Cedar Park,TX,78613,6,AU,,-97.839,30.510,2,0,1,1,0,1,,5,,,1;8,,14,0,0,,,2,2,8
1,391616,,2,21,2018,3,1,,Cedar Park,TX,78613,6,AU,,-97.845,30.480,4,3,3,3,2,1,,5,,,1;2;3,,24,0,0,,,2,2,16
1,391857,,1,9,2018,2,1,,Austin,TX,78750,6,AU,,-97.778,30.442,2,2,1,1,2,1,,1,1,78723,1;3,,23,0,0,,,2,2,5
1,391933,,5,8,2018,2,1,,Cedar Park,TX,78613,6,AU,,-97.856,30.517,2,0,2,2,2,1,,5,,,6;8,,1,1,0,,,2,2,4
1,391953,,1,9,2018,2,1,,CEDAR PARK,TX,78613,6,AU,,-97.823,30.533,1,1,1,1,0,1,,2,1,78613,6,,15,0,0,,,2,2,3
1,392731,,2,22,2018,4,1,,CEDAR PARK,TX,78613,6,AU,,-97.866,30.527,2,2,2,2,0,1,,2,2,43054,1;3;4,,15,0,0,,,2,2,6
1,392852,,3,5,2018,1,1,,Austin,TX,78750,6,AU,,-97.797,30.450,3,2,2,2,2,1,,3,2,76301,6,,22,0,0,,,2,2,12
1,392876,,3,8,2018,4,1,,Cedar Park,TX,78613,6,AU,,-97.861,30.522,3,1,3,3,0,1,,5,,,3;6,,22,2,0,,,2,2,5
1,392959,,1,9,2018,2,1,,CEDAR PARK,TX,78613,6,AU,,-97.792,30.520,1,1,1,1,3,1,,5,,,3,,22,0,0,,,2,2,6
1,392976,,2,14,2018,3,1,,CEDAR PARK,TX,78613,6,AU,,-97.824,30.517,4,2,2,2,1,1,,5,,,1;96,0,14,0,0,,,2,1,17
1,393140,,2,1,2018,4,1,,CEDAR PARK,TX,78613,6,AU,,-97.838,30.503,5,3,3,3,1,1,,5,,,1;4,,24,1,0,,,2,2,26
1,393255,,4,11,2018,3,1,,Cedar Park,TX,78613,6,AU,,-97.773,30.511,4,1,1,1,2,4,,1,1,78641,4;96,CLOSE TO FAMILY,10,0,0,,,2,1,10
1,393345,,1,26,2018,5,1,,Cedar Park,TX,78613,6,AU,,-97.831,30.473,2,2,2,2,2,1,,5,,,3,,25,0,0,,,2,2,5
1,393751,,2,27,2018,2,1,,Cedar Park,TX,78613,6,AU,,-97.780,30.511,3,2,2,2,1,1,,4,1,78717,5,,22,0,0,,,2,2,20
1,393912,,1,9,2018,2,1,,CEDAR PARK,TX,78613,6,AU,,-97.837,30.503,6,1,2,2,6,1,,4,1,78613,6;96,0,22,0,0,,,2,2,31
1,393915,,1,9,2018,2,1,,Cedar Park,TX,78613,6,AU,,-97.855,30.519,4,2,3,3,1,1,,5,,,1;2;3;4;5;6;8,,23,0,0,,,1,2,14
1,393949,,1,5,2018,5,1,,CEDAR PARK,TX,78613,6,AU,,-97.788,30.524,3,0,2,2,0,1,,5,,,1;96,0,21,2,0,,,2,2,10
1,394921,,1,29,2018,1,1,,Cedar Park,TX,78613,6,AU,,-97.848,30.483,2,2,2,2,0,1,,5,,,4;6;8,,14,0,0,,,2,2,7
1,394964,,12,7,2017,4,1,,Austin,TX,78750,6,AU,,-97.821,30.458,3,3,2,2,0,3,,1,2,999999,3,,15,0,0,,,2,1,19
1,394970,,12,20,2017,3,1,,AUSTIN,TX,78750,6,AU,,-97.811,30.460,2,2,2,2,0,1,,5,,,1;4;5;8,,14,0,0,,,1,2,9
1,395872,,2,7,2018,3,1,,Cedar Park,TX,78613,6,AU,,-97.820,30.473,2,2,4,4,0,1,,5,,,6,,21,0,0,,,1,1,9
1,396799,,3,19,2018,1,1,,CEDAR PARK,TX,78613,6,AU,,-97.790,30.523,4,2,2,2,2,1,,4,1,78613,6,,22,0,0,,,1,2,12
1,396886,,8,21,2018,2,1,,Cedar Park,TX,78613,6,AU,,-97.759,30.518,4,2,2,2,2,1,,2,2,22204,1;4;6,,25,0,0,,,1,2,20
1,396966,,2,7,2018,3,1,,Cedar Park,TX,78613,6,AU,,-97.817,30.490,3,1,2,2,3,1,,5,,,1;4;5;6;8,,22,0,0,,,2,2,9
1,397968,,1,19,2018,5,1,,Cedar Park,TX,78613,6,AU,,-97.823,30.534,2,0,1,1,0,1,,5,,,6;96,0,15,0,0,,,2,2,6
1,397971,,2,22,2018,4,1,,CEDAR PARK,TX,78613,6,AU,,-97.854,30.532,4,2,2,2,2,1,,5,,,1;4;6,,24,0,0,,,2,2,13
1,397987,,2,2,2018,5,1,,CEDAR PARK,TX,78613,6,AU,,-97.820,30.507,2,0,2,2,0,1,,5,,,1;3;4;6,,20,0,0,,,2,2,16
1,398705,,3,8,2018,4,1,,CEDAR PARK,TX,78613,6,AU,,-97.834,30.484,1,0,1,1,0,4,,5,,,6,,21,0,0,,,2,2,3
1,398903,,11,30,2017,4,1,,Austin,TX,78750,6,AU,,-97.794,30.453,2,1,2,2,0,2,,5,,,6,,23,2,0,,,2,2,10
1,398973,,12,12,2017,3,1,,Austin,TX,78750,6,AU,,-97.803,30.448,3,2,3,3,2,1,,5,,,1;3;6,,23,0,0,,,2,1,15
1,399733,,2,12,2018,1,1,,Cedar Park,TX,78613,6,AU,,-97.839,30.499,2,2,2,2,0,1,,4,2,53012,8;96,0,19,0,0,,,2,2,9
1,399872,,4,9,2018,1,1,,Cedar Park,TX,78613,6,AU,,-97.819,30.510,2,2,2,2,0,1,,5,,,1,,10,0,0,,,2,2,4
1,399924,,1,8,2018,1,1,,CEDAR PARK,TX,78613,6,AU,,-97.810,30.519,3,2,2,2,3,1,,1,2,6119,3,,21,0,0,,,2,2,6
