,driver,geometry,index_right,GEOID,area
360,1055317,POINT (-97.72113280000001 30.319548),229,484530003053,4.077685593462595e-05
1939,315742,POINT (-97.7225162 30.3178279),229,484530003053,4.077685593462595e-05
2263,315517,POINT (-97.7302876 30.3184554),229,484530003053,4.077685593462595e-05
3419,1055317,POINT (-97.72113280000001 30.319548),229,484530003053,4.077685593462595e-05
6020,307371,POINT (-97.7217227 30.3186724),229,484530003053,4.077685593462595e-05
6368,773521,POINT (-97.72846180000001 30.3176471),229,484530003053,4.077685593462595e-05
7567,315414,POINT (-97.7225162 30.3178279),229,484530003053,4.077685593462595e-05
9718,315452,POINT (-97.7284935 30.3206626),229,484530003053,4.077685593462595e-05
362,155401,POINT (-97.910726 29.8941823),684,482090103032,0.0014252666075101402
408,155043,POINT (-97.910726 29.8941823),684,482090103032,0.0014252666075101402
477,154878,POINT (-97.910726 29.8941823),684,482090103032,0.0014252666075101402
605,251867,POINT (-97.864715 29.907502),684,482090103032,0.0014252666075101402
910,155032,POINT (-97.9065078 29.8979751),684,482090103032,0.0014252666075101402
1238,153797,POINT (-97.9065078 29.8979751),684,482090103032,0.0014252666075101402
1485,155612,POINT (-97.9065078 29.8979751),684,482090103032,0.0014252666075101402
2080,155586,POINT (-97.90889540000001 29.8958293),684,482090103032,0.0014252666075101402
2161,156697,POINT (-97.903552 29.8951502),684,482090103032,0.0014252666075101402
2508,153043,POINT (-97.909271 29.895885),684,482090103032,0.0014252666075101402
2750,154601,POINT (-97.910726 29.8941823),684,482090103032,0.0014252666075101402
2858,154626,POINT (-97.9111628 29.893495),684,482090103032,0.0014252666075101402
2860,152672,POINT (-97.9065078 29.8979751),684,482090103032,0.0014252666075101402
3530,154878,POINT (-97.910726 29.8941823),684,482090103032,0.0014252666075101402
3599,155820,POINT (-97.9065078 29.8979751),684,482090103032,0.0014252666075101402
3600,152672,POINT (-97.864715 29.907502),684,482090103032,0.0014252666075101402
3882,151532,POINT (-97.9065078 29.8979751),684,482090103032,0.0014252666075101402
3935,159718,POINT (-97.8997316 29.903142),684,482090103032,0.0014252666075101402
4584,155820,POINT (-97.909271 29.895885),684,482090103032,0.0014252666075101402
4656,151755,POINT (-97.88769000000001 29.920796),684,482090103032,0.0014252666075101402
5011,154927,POINT (-97.910726 29.8941823),684,482090103032,0.0014252666075101402
5015,154579,POINT (-97.910726 29.8941823),684,482090103032,0.0014252666075101402
5147,154400,POINT (-97.903552 29.8951502),684,482090103032,0.0014252666075101402
6478,154985,POINT (-97.910726 29.8941823),684,482090103032,0.0014252666075101402
6502,152664,POINT (-97.90146799999999 29.9050504),684,482090103032,0.0014252666075101402
6752,151755,POINT (-97.8777096 29.944753),684,482090103032,0.0014252666075101402
6786,249461,POINT (-97.87977100000001 29.9463856),684,482090103032,0.0014252666075101402
7322,152466,POINT (-97.873216 29.913506),684,482090103032,0.0014252666075101402
7373,153043,POINT (-97.8872248 29.9323563),684,482090103032,0.0014252666075101402
7474,155560,POINT (-97.90889540000001 29.8958293),684,482090103032,0.0014252666075101402
8115,154564,POINT (-97.910726 29.8941823),684,482090103032,0.0014252666075101402
8724,152653,POINT (-97.90146799999999 29.9050504),684,482090103032,0.0014252666075101402
9613,152467,POINT (-97.874089 29.91271),684,482090103032,0.0014252666075101402
10123,252081,POINT (-97.885541 29.935515),684,482090103032,0.0014252666075101402
10174,152467,POINT (-97.890556 29.901135),684,482090103032,0.0014252666075101402
10882,288400,POINT (-97.8777096 29.944753),684,482090103032,0.0014252666075101402
363,790199,POINT (-97.694917 30.3181778),357,484530021041,6.555897273161425e-05
389,761299,POINT (-97.6934337 30.3201167),357,484530021041,6.555897273161425e-05
630,760846,POINT (-97.69358510000001 30.3173509),357,484530021041,6.555897273161425e-05
814,760843,POINT (-97.698003 30.316705),357,484530021041,6.555897273161425e-05
901,760793,POINT (-97.696726 30.319925),357,484530021041,6.555897273161425e-05
1386,761754,POINT (-97.6936237 30.3192171),357,484530021041,6.555897273161425e-05
1576,762034,POINT (-97.696153 30.314098),357,484530021041,6.555897273161425e-05
1866,762478,POINT (-97.6934337 30.3201167),357,484530021041,6.555897273161425e-05
2385,789691,POINT (-97.6923353 30.3176811),357,484530021041,6.555897273161425e-05
3382,761974,POINT (-97.69498780000001 30.3189832),357,484530021041,6.555897273161425e-05
3521,761017,POINT (-97.69498780000001 30.3189832),357,484530021041,6.555897273161425e-05
4369,794797,POINT (-97.69881220000001 30.3180397),357,484530021041,6.555897273161425e-05
4595,760846,POINT (-97.6934337 30.3201167),357,484530021041,6.555897273161425e-05
5103,761695,POINT (-97.69498780000001 30.3189832),357,484530021041,6.555897273161425e-05
6425,760851,POINT (-97.6934337 30.3201167),357,484530021041,6.555897273161425e-05
6494,448644,POINT (-97.6920705 30.3148662),357,484530021041,6.555897273161425e-05
6495,761362,POINT (-97.70113360000001 30.3160671),357,484530021041,6.555897273161425e-05
6611,471223,POINT (-97.6934337 30.3201167),357,484530021041,6.555897273161425e-05
8700,1062135,POINT (-97.69358510000001 30.3173509),357,484530021041,6.555897273161425e-05
8751,1002148,POINT (-97.6923353 30.3176811),357,484530021041,6.555897273161425e-05
8997,789691,POINT (-97.6923353 30.3176811),357,484530021041,6.555897273161425e-05
9891,790174,POINT (-97.69498780000001 30.3189832),357,484530021041,6.555897273161425e-05
10231,774005,POINT (-97.6949072 30.3207243),357,484530021041,6.555897273161425e-05
10684,468521,POINT (-97.696726 30.319925),357,484530021041,6.555897273161425e-05
365,485566,POINT (-97.7192321 30.3507455),66,484530018182,8.811148128168436e-05
817,486006,POINT (-97.71945700000001 30.356222),66,484530018182,8.811148128168436e-05
877,485527,POINT (-97.7160306 30.3491897),66,484530018182,8.811148128168436e-05
1422,486043,POINT (-97.7202351 30.3512191),66,484530018182,8.811148128168436e-05
1613,485481,POINT (-97.719285 30.361287),66,484530018182,8.811148128168436e-05
2697,484998,POINT (-97.7182146 30.354379),66,484530018182,8.811148128168436e-05
3512,479943,POINT (-97.7203348 30.3563813),66,484530018182,8.811148128168436e-05
3595,485527,POINT (-97.7207879 30.3608784),66,484530018182,8.811148128168436e-05
4273,506854,POINT (-97.7147983 30.3525794),66,484530018182,8.811148128168436e-05
4946,477207,POINT (-97.7213249 30.356458),66,484530018182,8.811148128168436e-05
5031,486009,POINT (-97.7202351 30.3512191),66,484530018182,8.811148128168436e-05
5054,487087,POINT (-97.72067699999999 30.3542494),66,484530018182,8.811148128168436e-05
5390,451423,POINT (-97.713452 30.348032),66,484530018182,8.811148128168436e-05
6688,484998,POINT (-97.7202755 30.3595929),66,484530018182,8.811148128168436e-05
6747,996784,POINT (-97.7180044 30.3555329),66,484530018182,8.811148128168436e-05
7220,1060325,POINT (-97.7167996 30.3502546),66,484530018182,8.811148128168436e-05
7297,596940,POINT (-97.7211894 30.3539535),66,484530018182,8.811148128168436e-05
8484,505715,POINT (-97.7203348 30.3563813),66,484530018182,8.811148128168436e-05
8937,455381,POINT (-97.7166941 30.3596567),66,484530018182,8.811148128168436e-05
10353,592699,POINT (-97.7180044 30.3555329),66,484530018182,8.811148128168436e-05
10494,555313,POINT (-97.715245 30.3524191),66,484530018182,8.811148128168436e-05
10897,462462,POINT (-97.717159 30.353958),66,484530018182,8.811148128168436e-05
10948,1064551,POINT (-97.7223328 30.3613746),66,484530018182,8.811148128168436e-05
367,1571355,POINT (-97.690084 30.495782),874,484910205033,0.00018619197562927587
832,1570824,POINT (-97.692205 30.507801),874,484910205033,0.00018619197562927587
3412,1655451,POINT (-97.69397499999999 30.500208),874,484910205033,0.00018619197562927587
4085,1570217,POINT (-97.6855533 30.5067089),874,484910205033,0.00018619197562927587
5079,1363724,POINT (-97.68659599999999 30.509476),874,484910205033,0.00018619197562927587
7173,1369464,POINT (-97.692036 30.50065),874,484910205033,0.00018619197562927587
8329,1581870,POINT (-97.698517 30.502009),874,484910205033,0.00018619197562927587
9441,1640941,POINT (-97.6944779 30.5076757),874,484910205033,0.00018619197562927587
9676,1360284,POINT (-97.692036 30.50065),874,484910205033,0.00018619197562927587
10057,1653431,POINT (-97.6855533 30.5067089),874,484910205033,0.00018619197562927587
368,459661,POINT (-97.682627 30.376902),279,484530018232,9.795117922384524e-05
534,513508,POINT (-97.688748 30.375442),279,484530018232,9.795117922384524e-05
5611,514785,POINT (-97.684808 30.375809),279,484530018232,9.795117922384524e-05
5734,1061611,POINT (-97.6849079 30.373646),279,484530018232,9.795117922384524e-05
6686,494772,POINT (-97.685895 30.374107),279,484530018232,9.795117922384524e-05
8487,507999,POINT (-97.6868278 30.3811026),279,484530018232,9.795117922384524e-05
8730,463164,POINT (-97.6862977 30.3712614),279,484530018232,9.795117922384524e-05
8828,554181,POINT (-97.6832586 30.3800626),279,484530018232,9.795117922384524e-05
9387,617731,POINT (-97.681957 30.377964),279,484530018232,9.795117922384524e-05
9449,514668,POINT (-97.680913 30.370137),279,484530018232,9.795117922384524e-05
9517,1091288,POINT (-97.6783697 30.3777345),279,484530018232,9.795117922384524e-05
9694,583783,POINT (-97.681529 30.3791308),279,484530018232,9.795117922384524e-05
10027,503633,POINT (-97.6849079 30.373646),279,484530018232,9.795117922384524e-05
10047,596406,POINT (-97.685333 30.3749953),279,484530018232,9.795117922384524e-05
10392,593978,POINT (-97.6860846 30.3807949),279,484530018232,9.795117922384524e-05
10481,483996,POINT (-97.68723199999999 30.371719),279,484530018232,9.795117922384524e-05
370,584757,POINT (-97.6423626 30.3885372),318,484530018421,0.0020036807253879935
411,583959,POINT (-97.6069554 30.4092817),318,484530018421,0.0020036807253879935
1022,587638,POINT (-97.6091491 30.4044352),318,484530018421,0.0020036807253879935
1091,585347,POINT (-97.6202175 30.3937715),318,484530018421,0.0020036807253879935
2102,583410,POINT (-97.64239790000001 30.3563944),318,484530018421,0.0020036807253879935
2786,583783,POINT (-97.6422599 30.3624473),318,484530018421,0.0020036807253879935
3267,582834,POINT (-97.61556210000001 30.373528),318,484530018421,0.0020036807253879935
3345,584757,POINT (-97.6422599 30.3624473),318,484530018421,0.0020036807253879935
3575,586440,POINT (-97.6091491 30.4044352),318,484530018421,0.0020036807253879935
4483,557295,POINT (-97.63808830000001 30.3972628),318,484530018421,0.0020036807253879935
4517,582834,POINT (-97.64278090000001 30.3828243),318,484530018421,0.0020036807253879935
4541,587638,POINT (-97.6124856 30.4118624),318,484530018421,0.0020036807253879935
4663,572984,POINT (-97.62064669999999 30.3948172),318,484530018421,0.0020036807253879935
4903,692128,POINT (-97.6124856 30.4118624),318,484530018421,0.0020036807253879935
5129,566464,POINT (-97.6458464 30.3852745),318,484530018421,0.0020036807253879935
5259,545339,POINT (-97.6139282 30.3934003),318,484530018421,0.0020036807253879935
6107,587558,POINT (-97.6395244 30.3903574),318,484530018421,0.0020036807253879935
6477,566464,POINT (-97.6271682 30.369576),318,484530018421,0.0020036807253879935
6971,606155,POINT (-97.6411272 30.3992931),318,484530018421,0.0020036807253879935
8102,565929,POINT (-97.6124856 30.4118624),318,484530018421,0.0020036807253879935
8220,585347,POINT (-97.6413467 30.3585233),318,484530018421,0.0020036807253879935
9158,586440,POINT (-97.6271682 30.369576),318,484530018421,0.0020036807253879935
9511,583410,POINT (-97.61638910000001 30.3864311),318,484530018421,0.0020036807253879935
10277,557295,POINT (-97.6329564 30.397003),318,484530018421,0.0020036807253879935
11040,587558,POINT (-97.64278090000001 30.3828243),318,484530018421,0.0020036807253879935
372,1046113,POINT (-97.743904 30.251701),176,484530014011,7.237187053129739e-05
468,1021274,POINT (-97.7429759 30.256794),176,484530014011,7.237187053129739e-05
733,1046120,POINT (-97.743904 30.251701),176,484530014011,7.237187053129739e-05
1651,1044823,POINT (-97.7475768 30.2539875),176,484530014011,7.237187053129739e-05
1856,1043941,POINT (-97.7490184 30.2513378),176,484530014011,7.237187053129739e-05
2317,1043836,POINT (-97.7490184 30.2513378),176,484530014011,7.237187053129739e-05
2376,1044959,POINT (-97.7451384 30.2519651),176,484530014011,7.237187053129739e-05
3324,319169,POINT (-97.7461711 30.2517083),176,484530014011,7.237187053129739e-05
3442,1044528,POINT (-97.7490184 30.2513378),176,484530014011,7.237187053129739e-05
3602,1043653,POINT (-97.7451384 30.2519651),176,484530014011,7.237187053129739e-05
4140,856750,POINT (-97.7453388 30.2606714),176,484530014011,7.237187053129739e-05
5194,1045143,POINT (-97.74596680000001 30.2562621),176,484530014011,7.237187053129739e-05
5324,1033357,POINT (-97.743346 30.252246),176,484530014011,7.237187053129739e-05
5833,868194,POINT (-97.745768 30.251852),176,484530014011,7.237187053129739e-05
7044,834089,POINT (-97.7468214 30.2517025),176,484530014011,7.237187053129739e-05
7291,841347,POINT (-97.745661 30.248192),176,484530014011,7.237187053129739e-05
7620,1044683,POINT (-97.74596680000001 30.2562621),176,484530014011,7.237187053129739e-05
7674,1045020,POINT (-97.74596680000001 30.2562621),176,484530014011,7.237187053129739e-05
7739,834439,POINT (-97.7429844 30.2568524),176,484530014011,7.237187053129739e-05
8736,861293,POINT (-97.744962 30.252988),176,484530014011,7.237187053129739e-05
8961,1044330,POINT (-97.7443569 30.251917),176,484530014011,7.237187053129739e-05
9252,1021548,POINT (-97.7447372 30.2549141),176,484530014011,7.237187053129739e-05
9948,1034267,POINT (-97.741643 30.2539552),176,484530014011,7.237187053129739e-05
9975,838214,POINT (-97.74138000000001 30.249788),176,484530014011,7.237187053129739e-05
10461,835061,POINT (-97.74722610000001 30.2539783),176,484530014011,7.237187053129739e-05
10751,866888,POINT (-97.7468214 30.2517025),176,484530014011,7.237187053129739e-05
10787,1035236,POINT (-97.7474672 30.2530833),176,484530014011,7.237187053129739e-05
10814,754972,POINT (-97.74368200000001 30.2567026),176,484530014011,7.237187053129739e-05
11053,866601,POINT (-97.7425097 30.254683),176,484530014011,7.237187053129739e-05
376,1026377,POINT (-97.7725597 30.2617477),476,484530019011,8.639015535051978e-05
787,698401,POINT (-97.7783323 30.2616528),476,484530019011,8.639015535051978e-05
1026,1067568,POINT (-97.76683180000001 30.2630549),476,484530019011,8.639015535051978e-05
1359,698375,POINT (-97.7723407 30.2635988),476,484530019011,8.639015535051978e-05
2436,698424,POINT (-97.76683180000001 30.2630549),476,484530019011,8.639015535051978e-05
3081,700916,POINT (-97.7791965 30.2589711),476,484530019011,8.639015535051978e-05
3997,701635,POINT (-97.7817084 30.2568328),476,484530019011,8.639015535051978e-05
4497,698424,POINT (-97.7725597 30.2617477),476,484530019011,8.639015535051978e-05
8436,698106,POINT (-97.78285700000001 30.257353),476,484530019011,8.639015535051978e-05
9725,698532,POINT (-97.7723407 30.2635988),476,484530019011,8.639015535051978e-05
377,1287727,POINT (-97.561954 30.5078748),816,484910208074,0.0005615684767361852
2730,672478,POINT (-97.561954 30.5078748),816,484910208074,0.0005615684767361852
5296,1287727,POINT (-97.5613779 30.5233689),816,484910208074,0.0005615684767361852
378,470042,POINT (-97.6920765 30.3305381),559,484530018122,4.088724100569354e-05
502,470635,POINT (-97.69404040000001 30.3280161),559,484530018122,4.088724100569354e-05
1098,468874,POINT (-97.6920765 30.3305381),559,484530018122,4.088724100569354e-05
1833,469537,POINT (-97.6920765 30.3305381),559,484530018122,4.088724100569354e-05
2311,471223,POINT (-97.6920765 30.3305381),559,484530018122,4.088724100569354e-05
2631,469244,POINT (-97.6913206 30.329954),559,484530018122,4.088724100569354e-05
3325,471472,POINT (-97.6920765 30.3305381),559,484530018122,4.088724100569354e-05
3927,470219,POINT (-97.6920765 30.3305381),559,484530018122,4.088724100569354e-05
5666,470635,POINT (-97.6933006 30.3336503),559,484530018122,4.088724100569354e-05
7035,469345,POINT (-97.6927378 30.32628),559,484530018122,4.088724100569354e-05
7321,469204,POINT (-97.6920765 30.3305381),559,484530018122,4.088724100569354e-05
380,124986,POINT (-97.67636 29.880474),640,480559603003,0.0003347210220118729
1353,125064,POINT (-97.697857 29.857372),640,480559603003,0.0003347210220118729
2306,123586,POINT (-97.6764029 29.875564),640,480559603003,0.0003347210220118729
2877,125064,POINT (-97.67990899999999 29.871765),640,480559603003,0.0003347210220118729
3285,125750,POINT (-97.680043 29.873712),640,480559603003,0.0003347210220118729
3861,125679,POINT (-97.67188 29.871199),640,480559603003,0.0003347210220118729
388,1004769,POINT (-97.7198037 30.2789921),150,484530008032,2.6525857083823196e-05
1015,1004577,POINT (-97.7205709 30.2769132),150,484530008032,2.6525857083823196e-05
1378,1003780,POINT (-97.71761739999999 30.2771946),150,484530008032,2.6525857083823196e-05
9026,1004504,POINT (-97.717395 30.276246),150,484530008032,2.6525857083823196e-05
390,1473889,POINT (-97.832678 30.468919),882,484910203181,0.00013688065917035624
720,1474093,POINT (-97.8352824 30.4689389),882,484910203181,0.00013688065917035624
1024,1473425,POINT (-97.832678 30.468919),882,484910203181,0.00013688065917035624
1033,1481263,POINT (-97.83185899999999 30.469158),882,484910203181,0.00013688065917035624
1924,1477894,POINT (-97.82234099999999 30.467382),882,484910203181,0.00013688065917035624
1935,1473578,POINT (-97.830428 30.471543),882,484910203181,0.00013688065917035624
2288,1481140,POINT (-97.832678 30.468919),882,484910203181,0.00013688065917035624
2570,1481210,POINT (-97.832678 30.468919),882,484910203181,0.00013688065917035624
3596,1473247,POINT (-97.8327726 30.4656572),882,484910203181,0.00013688065917035624
5713,1473425,POINT (-97.829891 30.466678),882,484910203181,0.00013688065917035624
7912,1481210,POINT (-97.82908399999999 30.468263),882,484910203181,0.00013688065917035624
8350,1519874,POINT (-97.8249165 30.4646503),882,484910203181,0.00013688065917035624
10750,1467284,POINT (-97.82623100000001 30.466875),882,484910203181,0.00013688065917035624
391,1643302,POINT (-97.62291500000001 30.493029),956,484910207034,0.00020008268511231473
415,1649545,POINT (-97.621154 30.49116),956,484910207034,0.00020008268511231473
775,1651847,POINT (-97.623306 30.492119),956,484910207034,0.00020008268511231473
1980,1649427,POINT (-97.62222 30.495504),956,484910207034,0.00020008268511231473
2273,1649545,POINT (-97.6115659 30.4927144),956,484910207034,0.00020008268511231473
2642,1649208,POINT (-97.62200300000001 30.490788),956,484910207034,0.00020008268511231473
2677,1651768,POINT (-97.62434090000001 30.4896076),956,484910207034,0.00020008268511231473
2873,1649063,POINT (-97.617445 30.492589),956,484910207034,0.00020008268511231473
3386,1650422,POINT (-97.615893 30.495271),956,484910207034,0.00020008268511231473
4795,683513,POINT (-97.622598 30.493782),956,484910207034,0.00020008268511231473
5435,1651847,POINT (-97.6102861 30.4904887),956,484910207034,0.00020008268511231473
5723,1649967,POINT (-97.625553 30.490386),956,484910207034,0.00020008268511231473
6241,1649967,POINT (-97.623349 30.491707),956,484910207034,0.00020008268511231473
10932,1650590,POINT (-97.615893 30.495271),956,484910207034,0.00020008268511231473
392,979045,POINT (-97.727555 30.1178468),500,484530024321,0.0026589861423827453
3683,946662,POINT (-97.7088443 30.1180434),500,484530024321,0.0026589861423827453
393,493301,POINT (-97.71473 30.3733407),396,484530018202,4.3629882774444085e-05
1059,494093,POINT (-97.72024930000001 30.3751081),396,484530018202,4.3629882774444085e-05
1178,494614,POINT (-97.71823670000001 30.3733042),396,484530018202,4.3629882774444085e-05
1439,611541,POINT (-97.72373229999999 30.3722989),396,484530018202,4.3629882774444085e-05
1487,494223,POINT (-97.7175719 30.3728607),396,484530018202,4.3629882774444085e-05
1580,497465,POINT (-97.718144 30.3671772),396,484530018202,4.3629882774444085e-05
1822,493530,POINT (-97.7175719 30.3728607),396,484530018202,4.3629882774444085e-05
1860,494678,POINT (-97.7175719 30.3728607),396,484530018202,4.3629882774444085e-05
2386,493987,POINT (-97.7175719 30.3728607),396,484530018202,4.3629882774444085e-05
3136,494875,POINT (-97.72133650000001 30.3712509),396,484530018202,4.3629882774444085e-05
3800,493987,POINT (-97.71823670000001 30.3733042),396,484530018202,4.3629882774444085e-05
3969,496583,POINT (-97.718144 30.3671772),396,484530018202,4.3629882774444085e-05
4007,498035,POINT (-97.718144 30.3671772),396,484530018202,4.3629882774444085e-05
4616,494213,POINT (-97.7175719 30.3728607),396,484530018202,4.3629882774444085e-05
4917,497465,POINT (-97.7178925 30.3656927),396,484530018202,4.3629882774444085e-05
5158,493916,POINT (-97.72024930000001 30.3751081),396,484530018202,4.3629882774444085e-05
5202,494579,POINT (-97.72024930000001 30.3751081),396,484530018202,4.3629882774444085e-05
5772,503275,POINT (-97.7198101 30.3752613),396,484530018202,4.3629882774444085e-05
6021,498414,POINT (-97.718144 30.3671772),396,484530018202,4.3629882774444085e-05
6104,493655,POINT (-97.72133650000001 30.3712509),396,484530018202,4.3629882774444085e-05
6421,494772,POINT (-97.7175719 30.3728607),396,484530018202,4.3629882774444085e-05
8286,596542,POINT (-97.71473 30.3733407),396,484530018202,4.3629882774444085e-05
8519,496458,POINT (-97.7206554 30.3709519),396,484530018202,4.3629882774444085e-05
8903,762478,POINT (-97.7198178 30.3751123),396,484530018202,4.3629882774444085e-05
394,616814,POINT (-97.7061293 30.4089221),286,484530018501,9.62560744678416e-05
1522,552495,POINT (-97.7053238 30.4068074),286,484530018501,9.62560744678416e-05
2780,617846,POINT (-97.7049408 30.4087644),286,484530018501,9.62560744678416e-05
3486,1210349,POINT (-97.7069269 30.4093913),286,484530018501,9.62560744678416e-05
3794,612518,POINT (-97.7035159 30.4146839),286,484530018501,9.62560744678416e-05
4094,617168,POINT (-97.7053238 30.4068074),286,484530018501,9.62560744678416e-05
5230,521382,POINT (-97.7061293 30.4089221),286,484530018501,9.62560744678416e-05
5704,575878,POINT (-97.70214540000001 30.4166198),286,484530018501,9.62560744678416e-05
6043,521121,POINT (-97.7013769 30.406669),286,484530018501,9.62560744678416e-05
6183,522477,POINT (-97.7053238 30.4068074),286,484530018501,9.62560744678416e-05
6458,1092040,POINT (-97.704217 30.408586),286,484530018501,9.62560744678416e-05
6707,619077,POINT (-97.7014307 30.4184783),286,484530018501,9.62560744678416e-05
7259,612173,POINT (-97.7014717 30.4099906),286,484530018501,9.62560744678416e-05
8415,1565001,POINT (-97.7049408 30.4087644),286,484530018501,9.62560744678416e-05
8912,691753,POINT (-97.7046335 30.4132365),286,484530018501,9.62560744678416e-05
8924,613568,POINT (-97.704981 30.4168206),286,484530018501,9.62560744678416e-05
9328,694735,POINT (-97.7053238 30.4068074),286,484530018501,9.62560744678416e-05
9887,552278,POINT (-97.69987279999999 30.4061267),286,484530018501,9.62560744678416e-05
9964,525119,POINT (-97.7060551 30.4145538),286,484530018501,9.62560744678416e-05
10149,593482,POINT (-97.70244049999999 30.4068881),286,484530018501,9.62560744678416e-05
11064,605852,POINT (-97.70487199999999 30.407588),286,484530018501,9.62560744678416e-05
395,599312,POINT (-97.7154642 30.4301717),112,484530018462,0.00013994981344550063
4309,599202,POINT (-97.7133436 30.4261229),112,484530018462,0.00013994981344550063
5306,1594273,POINT (-97.7191996 30.4310362),112,484530018462,0.00013994981344550063
8065,1594273,POINT (-97.7191996 30.4310362),112,484530018462,0.00013994981344550063
9125,598276,POINT (-97.7090527 30.4229886),112,484530018462,0.00013994981344550063
398,518849,POINT (-97.6972098 30.4077522),334,484530018261,0.00022410013398701988
5307,548603,POINT (-97.6771025 30.3973689),334,484530018261,0.00022410013398701988
8710,608347,POINT (-97.6750691 30.3996519),334,484530018261,0.00022410013398701988
399,681186,POINT (-97.63932459999999 30.4634227),319,484530018612,7.885417836965099e-05
491,682872,POINT (-97.6396989 30.468241),319,484530018612,7.885417836965099e-05
1145,683529,POINT (-97.63932459999999 30.4634227),319,484530018612,7.885417836965099e-05
1767,684496,POINT (-97.64070599999999 30.467021),319,484530018612,7.885417836965099e-05
2089,683513,POINT (-97.639578 30.470964),319,484530018612,7.885417836965099e-05
2447,681841,POINT (-97.639611 30.464542),319,484530018612,7.885417836965099e-05
2849,684344,POINT (-97.63932459999999 30.4634227),319,484530018612,7.885417836965099e-05
3629,680999,POINT (-97.64493090000001 30.4624539),319,484530018612,7.885417836965099e-05
3923,683518,POINT (-97.639578 30.470964),319,484530018612,7.885417836965099e-05
4175,680925,POINT (-97.64493090000001 30.4624539),319,484530018612,7.885417836965099e-05
4749,681797,POINT (-97.63932459999999 30.4634227),319,484530018612,7.885417836965099e-05
5266,684594,POINT (-97.639578 30.470964),319,484530018612,7.885417836965099e-05
5609,688088,POINT (-97.6357814 30.4685121),319,484530018612,7.885417836965099e-05
5773,1663758,POINT (-97.636596 30.466825),319,484530018612,7.885417836965099e-05
8269,683050,POINT (-97.63932459999999 30.4634227),319,484530018612,7.885417836965099e-05
8934,684107,POINT (-97.639578 30.470964),319,484530018612,7.885417836965099e-05
9299,668001,POINT (-97.640992 30.468294),319,484530018612,7.885417836965099e-05
10272,683050,POINT (-97.636403 30.4686115),319,484530018612,7.885417836965099e-05
10302,647185,POINT (-97.6429906 30.4684011),319,484530018612,7.885417836965099e-05
400,1359881,POINT (-97.670044 30.554972),918,484910215073,0.00010927333977702373
1478,1355423,POINT (-97.66960400000001 30.560016),918,484910215073,0.00010927333977702373
1716,1359196,POINT (-97.665898 30.560813),918,484910215073,0.00010927333977702373
2648,1334693,POINT (-97.662119 30.550052),918,484910215073,0.00010927333977702373
2781,1358031,POINT (-97.66960400000001 30.560016),918,484910215073,0.00010927333977702373
4231,1360289,POINT (-97.665898 30.560813),918,484910215073,0.00010927333977702373
4874,1356205,POINT (-97.665898 30.560813),918,484910215073,0.00010927333977702373
5837,1361250,POINT (-97.666781 30.557817),918,484910215073,0.00010927333977702373
7505,1360284,POINT (-97.665961 30.551378),918,484910215073,0.00010927333977702373
8618,1331834,POINT (-97.668564 30.551356),918,484910215073,0.00010927333977702373
10838,1333632,POINT (-97.6698786 30.5503626),918,484910215073,0.00010927333977702373
401,1064681,POINT (-97.7299056 30.3350618),260,484530015051,5.018040917782273e-05
801,1062135,POINT (-97.7341181 30.3357672),260,484530015051,5.018040917782273e-05
907,1062847,POINT (-97.7356853 30.3355981),260,484530015051,5.018040917782273e-05
1500,457121,POINT (-97.7335889 30.3338458),260,484530015051,5.018040917782273e-05
2802,1062329,POINT (-97.738124 30.337667),260,484530015051,5.018040917782273e-05
4046,1064719,POINT (-97.7299056 30.3350618),260,484530015051,5.018040917782273e-05
4958,1062162,POINT (-97.738124 30.337667),260,484530015051,5.018040917782273e-05
5913,1062812,POINT (-97.7384007 30.3359744),260,484530015051,5.018040917782273e-05
7280,1062724,POINT (-97.732682 30.335288),260,484530015051,5.018040917782273e-05
7636,793197,POINT (-97.7331205 30.3346119),260,484530015051,5.018040917782273e-05
7764,480306,POINT (-97.7349258 30.3371662),260,484530015051,5.018040917782273e-05
402,534722,POINT (-97.6835209 30.3561194),180,484530018331,4.689334289612357e-05
746,529961,POINT (-97.67855950000001 30.3586131),180,484530018331,4.689334289612357e-05
1358,532500,POINT (-97.67855950000001 30.3586131),180,484530018331,4.689334289612357e-05
2150,530170,POINT (-97.67855950000001 30.3586131),180,484530018331,4.689334289612357e-05
2213,531097,POINT (-97.67855950000001 30.3586131),180,484530018331,4.689334289612357e-05
2834,531625,POINT (-97.6789603 30.3526519),180,484530018331,4.689334289612357e-05
3298,531424,POINT (-97.67855950000001 30.3586131),180,484530018331,4.689334289612357e-05
4229,531203,POINT (-97.6856691 30.3586139),180,484530018331,4.689334289612357e-05
4754,534965,POINT (-97.68247100000001 30.359352),180,484530018331,4.689334289612357e-05
6539,538380,POINT (-97.684259 30.3566177),180,484530018331,4.689334289612357e-05
6679,531680,POINT (-97.6825226 30.3556643),180,484530018331,4.689334289612357e-05
8028,532999,POINT (-97.6800006 30.356387),180,484530018331,4.689334289612357e-05
8651,507434,POINT (-97.6817171 30.3571019),180,484530018331,4.689334289612357e-05
9542,531097,POINT (-97.684259 30.3566177),180,484530018331,4.689334289612357e-05
404,849970,POINT (-97.7020064 30.2272595),529,484530023182,6.388575761559354e-05
